ID,COUNTYFIPS,STATEFIP,YEAR,AGE,SEX2,HISPAN2,MIGRATE1
6019,019,6,2013,36.38095238095238,0.42857142857142855,0.5238095238095238,21
6019,019,6,2014,34.973684210526315,0.5526315789473685,0.5263157894736842,38
12019,019,12,2014,37.0,0.5,0.5,2
16019,019,16,2013,16.0,0.5,0.0,2
16019,019,16,2014,17.0,0.5,1.0,2
17019,019,17,2013,28.791666666666668,0.4166666666666667,1.0,24
17019,019,17,2014,22.838709677419356,0.41935483870967744,0.967741935483871,31
23019,019,23,2013,85.0,0.0,1.0,3
29019,019,29,2013,21.0,0.6666666666666666,1.0,3
29019,019,29,2014,31.4,1.0,1.0,5
41019,019,41,2013,25.0,1.0,1.0,2
42019,019,42,2013,21.5,0.5,1.0,2
42019,019,42,2014,15.5,0.0,0.5,2
12021,021,12,2013,52.35294117647059,0.47058823529411764,0.7647058823529411,17
12021,021,12,2014,43.38709677419355,0.5483870967741935,0.45161290322580644,31
13021,021,13,2013,22.666666666666668,1.0,0.6666666666666666,3
13021,021,13,2014,45.666666666666664,0.3333333333333333,1.0,3
24021,021,24,2013,33.6,0.6,0.8,5
24021,021,24,2014,39.8,0.8,0.8,5
26021,021,26,2013,29.5,0.25,0.75,4
26021,021,26,2014,26.333333333333332,0.16666666666666666,1.0,6
34021,021,34,2013,28.258064516129032,0.5483870967741935,0.967741935483871,31
34021,021,34,2014,24.5,0.4,0.8,20
34023,023,34,2013,34.09375,0.59375,0.796875,64
34023,023,34,2014,34.71875,0.578125,0.90625,64
39023,023,39,2013,27.0,0.0,0.0,1
4025,025,4,2013,28.0,0.25,0.25,4
4025,025,4,2014,47.0,0.0,0.0,1
6025,025,6,2013,31.476190476190474,0.14285714285714285,0.0,21
6025,025,6,2014,32.333333333333336,0.26666666666666666,0.06666666666666667,15
25025,025,25,2013,26.63888888888889,0.46296296296296297,0.8518518518518519,108
25025,025,25,2014,27.333333333333332,0.5634920634920635,0.7380952380952381,126
34025,025,34,2013,26.333333333333332,0.6666666666666666,0.7777777777777778,9
34025,025,34,2014,27.77777777777778,0.3333333333333333,0.5555555555555556,9
55025,025,55,2013,26.235294117647058,0.35294117647058826,0.6470588235294118,17
55025,025,55,2014,25.875,0.625,1.0,8
4027,027,4,2013,46.22727272727273,0.3181818181818182,0.5,22
4027,027,4,2014,46.095238095238095,0.2857142857142857,0.47619047619047616,21
24027,027,24,2013,37.916666666666664,0.4166666666666667,0.9166666666666666,12
24027,027,24,2014,42.583333333333336,0.6666666666666666,0.9166666666666666,12
34027,027,34,2013,22.210526315789473,0.5263157894736842,0.7368421052631579,19
34027,027,34,2014,30.75,0.65,0.6,20
36027,027,36,2013,4.5,1.0,1.0,2
36027,027,36,2014,17.571428571428573,0.14285714285714285,1.0,7
40027,027,40,2013,23.636363636363637,0.36363636363636365,1.0,11
40027,027,40,2014,18.571428571428573,0.5,0.8571428571428571,14
42027,027,42,2013,23.363636363636363,0.2727272727272727,1.0,11
42027,027,42,2014,26.076923076923077,0.6153846153846154,0.9230769230769231,13
48027,027,48,2013,3.0,1.0,1.0,1
48027,027,48,2014,28.142857142857142,0.42857142857142855,0.2857142857142857,7
6029,029,6,2013,32.8,0.38181818181818183,0.4,55
6029,029,6,2014,42.625,0.4375,0.1875,16
34029,029,34,2013,38.5,0.5,0.5,2
34029,029,34,2014,26.0,0.16666666666666666,0.6666666666666666,6
36029,029,36,2013,24.069767441860463,0.37209302325581395,0.9767441860465116,43
36029,029,36,2014,23.424242424242426,0.5757575757575758,0.9696969696969697,33
41029,029,41,2013,19.0,0.0,0.0,1
41029,029,41,2014,1.0,0.0,1.0,1
42029,029,42,2013,36.25,0.55,1.0,20
42029,029,42,2014,30.133333333333333,0.4666666666666667,0.3333333333333333,15
48029,029,48,2013,27.209302325581394,0.32558139534883723,0.6744186046511628,86
48029,029,48,2014,28.9811320754717,0.4339622641509434,0.6226415094339622,53
6031,031,6,2013,33.888888888888886,0.2222222222222222,0.4444444444444444,9
6031,031,6,2014,30.0,0.375,0.125,8
12031,031,12,2013,36.54545454545455,0.45454545454545453,1.0,11
12031,031,12,2014,32.05,0.5,0.85,20
17031,031,17,2013,29.84331797235023,0.5161290322580645,0.8525345622119815,217
17031,031,17,2014,32.73170731707317,0.45365853658536587,0.7951219512195122,205
24031,031,24,2013,30.710280373831775,0.5794392523364486,0.7850467289719626,107
24031,031,24,2014,35.575221238938056,0.504424778761062,0.8849557522123894,113
32031,031,32,2013,46.90909090909091,0.5454545454545454,0.7272727272727273,11
32031,031,32,2014,23.058823529411764,0.5294117647058824,0.8235294117647058,17
34031,031,34,2013,17.615384615384617,0.6923076923076923,0.23076923076923078,13
34031,031,34,2014,34.07142857142857,0.42857142857142855,0.5714285714285714,14
12033,033,12,2013,25.0,0.6,1.0,5
12033,033,12,2014,26.166666666666668,0.0,1.0,6
22033,033,22,2013,27.25,0.5,0.9166666666666666,12
22033,033,22,2014,30.5,0.6,0.4,10
24033,033,24,2013,30.65625,0.46875,0.71875,32
24033,033,24,2014,29.559322033898304,0.559322033898305,0.7796610169491526,59
28033,033,28,2013,58.5,0.5,1.0,2
53033,033,53,2013,30.755395683453237,0.5755395683453237,0.9136690647482014,139
53033,033,53,2014,31.33888888888889,0.5444444444444444,0.95,180
34035,035,34,2013,44.2,0.5,1.0,10
34035,035,34,2014,42.5,0.7857142857142857,1.0,14
39035,035,39,2013,37.08,0.48,0.72,25
39035,035,39,2014,30.625,0.375,0.96875,32
49035,035,49,2013,32.095238095238095,0.3333333333333333,0.9047619047619048,21
49035,035,49,2014,27.853658536585368,0.4634146341463415,0.8780487804878049,41
53035,035,53,2013,36.0,1.0,1.0,2
53035,035,53,2014,20.0,1.0,1.0,2
6037,037,6,2013,33.180392156862744,0.5764705882352941,0.7725490196078432,510
6037,037,6,2014,32.646034816247585,0.5319148936170213,0.758220502901354,517
17037,037,17,2013,17.0,0.0,1.0,1
17037,037,17,2014,26.833333333333332,0.16666666666666666,1.0,6
27037,037,27,2013,32.45454545454545,0.7272727272727273,0.45454545454545453,11
27037,037,27,2014,39.22222222222222,0.3333333333333333,0.7777777777777778,9
34037,037,34,2013,30.0,1.0,1.0,1
47037,037,47,2013,26.928571428571427,0.5476190476190477,0.8809523809523809,42
47037,037,47,2014,26.85185185185185,0.5555555555555556,0.7407407407407407,27
6039,039,6,2013,34.2,0.6,0.6,5
6039,039,6,2014,20.0,0.0,0.0,2
18039,039,18,2013,18.0,1.0,1.0,1
18039,039,18,2014,23.0,0.75,1.0,4
34039,039,34,2013,36.27777777777778,0.7222222222222222,0.6111111111111112,18
34039,039,34,2014,35.411764705882355,0.6470588235294118,0.4117647058823529,17
41039,039,41,2013,26.0,0.5,1.0,2
41039,039,41,2014,31.0,0.5,1.0,4
48039,039,48,2013,28.4,0.6,0.6,5
6041,041,6,2013,31.857142857142858,0.42857142857142855,0.5714285714285714,7
6041,041,6,2014,28.88888888888889,0.4444444444444444,0.7777777777777778,9
34041,041,34,2014,30.333333333333332,0.8333333333333334,0.0,6
39041,041,39,2013,27.5,0.75,1.0,4
39041,041,39,2014,34.0,1.0,1.0,1
48041,041,48,2013,26.95,0.25,0.9,20
48041,041,48,2014,24.03448275862069,0.3793103448275862,0.9655172413793104,29
51041,041,51,2013,17.0,0.0,0.0,1
51041,041,51,2014,54.44444444444444,0.5555555555555556,1.0,9
17043,043,17,2013,32.05263157894737,0.5263157894736842,1.0,38
17043,043,17,2014,33.36842105263158,0.5789473684210527,0.868421052631579,38
24043,043,24,2013,26.5,0.5,1.0,2
24043,043,24,2014,41.5,0.0,0.5,2
35043,043,35,2013,43.0,1.0,1.0,1
42043,043,42,2013,22.4375,0.6875,0.8125,16
42043,043,42,2014,18.625,0.625,0.9375,16
13045,045,13,2013,17.0,1.0,1.0,1
20045,045,20,2013,22.0625,0.25,0.9375,16
20045,045,20,2014,32.375,0.375,1.0,8
39045,045,39,2013,71.0,1.0,1.0,1
42045,045,42,2013,28.434782608695652,0.34782608695652173,0.9130434782608695,23
42045,045,42,2014,30.571428571428573,0.5,1.0,14
6047,047,6,2013,40.333333333333336,0.0,0.6666666666666666,3
6047,047,6,2014,17.333333333333332,0.3333333333333333,0.3333333333333333,3
28047,047,28,2014,34.0,0.5,1.0,2
36047,047,36,2013,33.75,0.4921875,0.75,128
36047,047,36,2014,28.063953488372093,0.6104651162790697,0.8255813953488372,172
41047,047,41,2013,20.142857142857142,0.5714285714285714,1.0,7
41047,047,41,2014,16.333333333333332,0.6666666666666666,0.16666666666666666,6
35049,049,35,2013,29.0,1.0,0.6666666666666666,3
35049,049,35,2014,23.5,1.0,0.5,2
37049,049,37,2013,33.5,0.5,0.0,2
37049,049,37,2014,49.0,0.0,0.0,1
39049,049,39,2013,26.444444444444443,0.4888888888888889,0.9111111111111111,45
39049,049,39,2014,30.394736842105264,0.4473684210526316,0.8421052631578947,38
42049,049,42,2013,24.4,1.0,1.0,5
42049,049,42,2014,18.25,0.25,1.0,4
49049,049,49,2013,26.27777777777778,0.6666666666666666,0.6111111111111112,18
49049,049,49,2014,21.692307692307693,0.3076923076923077,0.7692307692307693,13
13051,051,13,2013,29.235294117647058,0.8235294117647058,0.6470588235294118,17
13051,051,13,2014,24.375,0.625,0.5,8
37051,051,37,2013,32.0,0.6363636363636364,0.7272727272727273,11
37051,051,37,2014,33.8,0.85,0.85,20
41051,051,41,2013,28.466666666666665,0.43333333333333335,0.7666666666666667,30
41051,051,41,2014,27.65714285714286,0.4857142857142857,0.9428571428571428,35
45051,051,45,2014,58.07692307692308,0.46153846153846156,0.5384615384615384,13
12053,053,12,2013,77.0,1.0,1.0,1
12053,053,12,2014,48.0,0.3333333333333333,1.0,6
27053,053,27,2013,22.1,0.5,0.85,40
27053,053,27,2014,23.54054054054054,0.5675675675675675,0.7837837837837838,37
53053,053,53,2013,23.923076923076923,0.6153846153846154,0.7692307692307693,13
53053,053,53,2014,40.2,0.7,0.9,10
6055,055,6,2013,58.75,0.75,0.75,4
6055,055,6,2014,36.0,0.0,1.0,1
22055,055,22,2013,23.9,0.4,0.3,10
22055,055,22,2014,32.666666666666664,0.3333333333333333,1.0,3
31055,055,31,2013,27.7,0.5,1.0,10
31055,055,31,2014,29.4,0.5333333333333333,0.8666666666666667,15
36055,055,36,2013,36.04347826086956,0.6086956521739131,1.0,23
36055,055,36,2014,24.807692307692307,0.5769230769230769,0.8076923076923077,26
12057,057,12,2013,32.93846153846154,0.5076923076923077,0.6923076923076923,65
12057,057,12,2014,29.78688524590164,0.5409836065573771,0.7213114754098361,61
13057,057,13,2013,25.0,1.0,1.0,1
13057,057,13,2014,63.0,0.0,1.0,1
39057,057,39,2013,26.444444444444443,0.8888888888888888,1.0,9
39057,057,39,2014,21.857142857142858,0.5714285714285714,1.0,7
49057,057,49,2013,37.25,0.25,1.0,4
49057,057,49,2014,51.666666666666664,0.6666666666666666,0.3333333333333333,3
6059,059,6,2013,32.580357142857146,0.6071428571428571,0.8392857142857143,112
6059,059,6,2014,31.873015873015873,0.49206349206349204,0.8650793650793651,126
13059,059,13,2013,33.09090909090909,0.6363636363636364,1.0,11
13059,059,13,2014,28.8,0.4,1.0,5
28059,059,28,2013,17.666666666666668,1.0,1.0,3
28059,059,28,2014,30.0,1.0,1.0,1
36059,059,36,2013,32.955555555555556,0.5777777777777777,0.8888888888888888,45
36059,059,36,2014,32.11363636363637,0.4772727272727273,0.9090909090909091,44
55059,059,55,2013,31.5,0.0,1.0,2
6061,061,6,2013,51.0,0.0,1.0,3
6061,061,6,2014,26.571428571428573,0.42857142857142855,0.7142857142857143,7
12061,061,12,2013,39.25,0.0,0.5,4
12061,061,12,2014,75.0,0.5,0.0,2
36061,061,36,2013,28.893617021276597,0.524822695035461,0.8723404255319149,141
36061,061,36,2014,32.563380281690144,0.5352112676056338,0.8943661971830986,142
39061,061,39,2013,26.61111111111111,0.5,1.0,18
39061,061,39,2014,26.633333333333333,0.5333333333333333,1.0,30
48061,061,48,2013,42.2,0.45,0.2,20
48061,061,48,2014,31.64516129032258,0.2903225806451613,0.22580645161290322,31
53061,061,53,2013,26.11111111111111,0.6666666666666666,1.0,9
53061,061,53,2014,45.84615384615385,0.6153846153846154,0.9230769230769231,13
13063,063,13,2013,30.5,0.0,1.0,2
13063,063,13,2014,29.25,0.4166666666666667,0.5833333333333334,12
18063,063,18,2013,2.0,1.0,1.0,1
18063,063,18,2014,3.0,1.0,1.0,1
36063,063,36,2013,21.0,0.0,1.0,2
36063,063,36,2014,65.0,0.0,1.0,1
37063,063,37,2013,27.0,0.4230769230769231,0.6923076923076923,26
37063,063,37,2014,27.272727272727273,0.5,0.8636363636363636,22
53063,063,53,2013,21.0,0.0,1.0,3
53063,063,53,2014,30.0,1.0,1.0,2
55063,063,55,2013,28.0,0.3333333333333333,0.6666666666666666,3
6065,065,6,2013,42.24,0.6133333333333333,0.6666666666666666,75
6065,065,6,2014,41.566265060240966,0.5542168674698795,0.6746987951807228,83
26065,065,26,2013,25.676470588235293,0.5588235294117647,0.9411764705882353,34
26065,065,26,2014,22.37142857142857,0.4,0.9428571428571428,35
47065,065,47,2013,29.166666666666668,0.3333333333333333,0.3333333333333333,6
47065,065,47,2014,23.0,1.0,1.0,2
6067,067,6,2013,41.77777777777778,0.5925925925925926,0.8148148148148148,27
6067,067,6,2014,36.23809523809524,0.4523809523809524,0.9761904761904762,42
13067,067,13,2013,27.142857142857142,0.7142857142857143,0.9047619047619048,21
13067,067,13,2014,23.391304347826086,0.43478260869565216,0.8260869565217391,23
21067,067,21,2013,27.583333333333332,0.5833333333333334,1.0,12
21067,067,21,2014,25.0625,0.4375,0.9375,16
37067,067,37,2013,28.285714285714285,0.7142857142857143,1.0,14
37067,067,37,2014,41.6,0.8,0.4,5
41067,067,41,2013,39.1,0.5,1.0,10
41067,067,41,2014,35.43478260869565,0.6086956521739131,0.8260869565217391,23
53067,067,53,2013,25.0,0.6666666666666666,0.5,6
53067,067,53,2014,33.5,0.625,1.0,8
8069,069,8,2013,27.75,0.5,0.9375,16
8069,069,8,2014,21.785714285714285,0.5,1.0,14
6071,071,6,2013,38.73913043478261,0.5652173913043478,0.6304347826086957,46
6071,071,6,2014,32.320754716981135,0.3584905660377358,0.5849056603773585,53
12071,071,12,2013,52.97674418604651,0.6046511627906976,0.7209302325581395,43
12071,071,12,2014,52.69047619047619,0.47619047619047616,0.7857142857142857,42
22071,071,22,2013,25.0,0.3888888888888889,0.5,18
22071,071,22,2014,26.27777777777778,0.3333333333333333,0.8333333333333334,18
36071,071,36,2013,28.0,0.0,1.0,2
36071,071,36,2014,26.25,0.75,1.0,4
42071,071,42,2013,39.25,0.5,0.875,8
42071,071,42,2014,32.166666666666664,0.3333333333333333,0.6666666666666666,6
1073,073,1,2013,33.714285714285715,0.2857142857142857,0.7142857142857143,7
1073,073,1,2014,32.0,0.4,1.0,5
6073,073,6,2013,30.174496644295303,0.5503355704697986,0.785234899328859,149
6073,073,6,2014,33.59701492537314,0.5447761194029851,0.7985074626865671,134
12073,073,12,2013,31.8,0.6,1.0,5
12073,073,12,2014,40.86666666666667,0.5333333333333333,0.9333333333333333,15
13073,073,13,2013,37.0,0.0,1.0,1
13073,073,13,2014,40.6,0.6,1.0,5
53073,073,53,2013,37.5,0.0,1.0,2
53073,073,53,2014,39.833333333333336,0.3333333333333333,1.0,6
55073,073,55,2013,17.0,0.0,1.0,1
55073,073,55,2014,19.0,0.0,1.0,1
6075,075,6,2013,27.593023255813954,0.5,0.9302325581395349,86
6075,075,6,2014,31.545454545454547,0.5194805194805194,0.948051948051948,77
36075,075,36,2013,20.5,0.5,1.0,2
42075,075,42,2013,28.5,1.0,0.0,2
6077,077,6,2013,36.785714285714285,0.5714285714285714,1.0,14
6077,077,6,2014,37.0,0.3,0.4,10
13077,077,13,2013,20.714285714285715,0.7142857142857143,0.8571428571428571,7
13077,077,13,2014,66.0,0.0,1.0,1
26077,077,26,2013,36.57142857142857,0.14285714285714285,0.7142857142857143,7
26077,077,26,2014,19.166666666666668,0.8333333333333334,0.8333333333333334,6
53077,077,53,2013,32.0,0.0,0.0,1
53077,077,53,2014,27.5,0.0,0.5,2
6079,079,6,2013,18.0,0.5,0.5,2
6079,079,6,2014,23.25,1.0,0.5,4
55079,079,55,2013,25.846153846153847,0.3076923076923077,1.0,13
55079,079,55,2014,28.733333333333334,0.6,0.9333333333333333,15
1081,081,1,2013,26.0,0.75,1.0,4
1081,081,1,2014,27.0,0.5,1.0,2
6081,081,6,2013,31.375,0.5535714285714286,0.8571428571428571,56
6081,081,6,2014,28.89090909090909,0.509090909090909,0.8363636363636363,55
12081,081,12,2013,48.05263157894737,0.5789473684210527,0.7894736842105263,19
12081,081,12,2014,43.69565217391305,0.5217391304347826,0.9130434782608695,23
18081,081,18,2013,55.0,1.0,1.0,1
26081,081,26,2013,34.42857142857143,0.5714285714285714,0.5714285714285714,7
26081,081,26,2014,27.0,0.5384615384615384,0.7692307692307693,13
36081,081,36,2013,32.84375,0.484375,0.859375,128
36081,081,36,2014,31.73446327683616,0.5141242937853108,0.8135593220338984,177
37081,081,37,2013,33.9,0.4,0.8,10
37081,081,37,2014,27.055555555555557,0.4444444444444444,0.9444444444444444,18
6083,083,6,2013,25.29032258064516,0.3870967741935484,0.6129032258064516,31
6083,083,6,2014,28.166666666666668,0.2222222222222222,0.8333333333333334,18
12083,083,12,2013,34.0,0.0,0.0,1
12083,083,12,2014,31.0,1.0,0.6666666666666666,3
36083,083,36,2013,30.625,0.25,1.0,8
36083,083,36,2014,64.0,1.0,0.0,1
45083,083,45,2013,27.0,0.6,0.8,5
45083,083,45,2014,38.0,0.4,0.6,5
6085,085,6,2013,35.84362139917695,0.5020576131687243,0.9547325102880658,243
6085,085,6,2014,32.452674897119344,0.4897119341563786,0.9259259259259259,243
12085,085,12,2014,48.75,0.5,0.75,4
36085,085,36,2013,21.727272727272727,0.18181818181818182,0.9090909090909091,11
36085,085,36,2014,56.0,1.0,0.75,4
37085,085,37,2013,32.666666666666664,0.3333333333333333,0.6666666666666666,3
37085,085,37,2014,28.0,0.0,0.0,1
42085,085,42,2013,17.0,0.0,0.0,1
48085,085,48,2013,38.42622950819672,0.5409836065573771,0.9836065573770492,61
48085,085,48,2014,37.1764705882353,0.47058823529411764,0.8823529411764706,51
6087,087,6,2013,21.555555555555557,0.3333333333333333,0.8888888888888888,9
6087,087,6,2014,37.57142857142857,0.2857142857142857,0.7142857142857143,7
36087,087,36,2013,44.5,0.6666666666666666,0.8333333333333334,6
36087,087,36,2014,29.6,0.4,0.6,5
51087,087,51,2013,13.5,1.0,1.0,2
51087,087,51,2014,28.818181818181817,0.7272727272727273,0.9090909090909091,11
55087,087,55,2013,16.0,0.0,1.0,1
55087,087,55,2014,18.25,0.5,1.0,8
6089,089,6,2013,28.76923076923077,0.46153846153846156,0.9230769230769231,13
6089,089,6,2014,27.0,1.0,1.0,1
17089,089,17,2013,39.07692307692308,0.6923076923076923,0.9230769230769231,13
17089,089,17,2014,20.4,0.8,0.6,5
18089,089,18,2013,35.833333333333336,0.8333333333333334,0.8333333333333334,6
18089,089,18,2014,33.25,0.5,0.75,4
36089,089,36,2014,23.0,1.0,1.0,1
39089,089,39,2013,19.0,0.0,1.0,1
39089,089,39,2014,20.333333333333332,0.3333333333333333,1.0,9
42089,089,42,2013,29.0,1.0,1.0,1
12091,091,12,2014,43.333333333333336,0.3333333333333333,1.0,3
17091,091,17,2013,21.0,1.0,1.0,1
18091,091,18,2014,23.0,1.0,1.0,1
20091,091,20,2013,41.166666666666664,0.8333333333333334,1.0,6
20091,091,20,2014,26.0,0.42857142857142855,0.8571428571428571,14
36091,091,36,2013,31.571428571428573,0.42857142857142855,1.0,7
36091,091,36,2014,19.25,0.75,1.0,4
42091,091,42,2013,24.333333333333332,0.7083333333333334,0.9583333333333334,24
42091,091,42,2014,31.666666666666668,0.6333333333333333,0.9,30
45091,091,45,2013,54.0,0.6666666666666666,1.0,3
45091,091,45,2014,25.0,0.3333333333333333,1.0,3
48091,091,48,2013,28.5,0.5,0.0,2
48091,091,48,2014,45.0,0.0,0.5,2
26093,093,26,2013,28.0,0.5,1.0,2
36093,093,36,2013,19.0,1.0,1.0,2
36093,093,36,2014,73.0,1.0,1.0,1
39093,093,39,2013,21.4,1.0,1.0,5
